,LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
827870,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,L,2001136887.0,1136887.0,FES,,,61.0,8345.68,8346.32,MHz.,,,,,1889.76
827871,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,C,2001136887.0,1136887.0,FES,,,61.0,8345.68,8346.32,MHz.,,,,,1889.76
827872,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,R,2001136888.0,1136888.0,FES,,,61.0,8135.0,8285.0,MHz.,,,,,1889.76
827873,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,L,2001136888.0,1136888.0,FES,,,61.0,8135.0,8285.0,MHz.,,,,,1889.76
827874,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,C,2001136888.0,1136888.0,FES,,,61.0,8135.0,8285.0,MHz.,,,,,1889.76
827875,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,R,2001136889.0,1136889.0,FES,,,61.0,8028.0,8032.0,MHz.,,,,,1889.76
827876,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,L,2001136889.0,1136889.0,FES,,,61.0,8028.0,8032.0,MHz.,,,,,1889.76
827877,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,C,2001136889.0,1136889.0,FES,,,61.0,8028.0,8032.0,MHz.,,,,,1889.76
827920,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,R,2001136940.0,1136940.0,FES,,,61.0,8385.94,8386.06,MHz.,,,,,1889.76
827921,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,L,2001136940.0,1136940.0,FES,,,61.0,8385.94,8386.06,MHz.,,,,,1889.76
827922,2300284924,IBFS,E120040,1.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/05/2012 14:40:00,06/05/2027 14:40:00,12/31/9999 00:00:00,2020-07-30 09:46:19,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Ms Kristin D Kellett,Lerman Senter PLLC,Philip A. Bonomo/LAURA M. BERMAN,,"2001 L Street, NW",Suite 400,Washington,DC,20036,USA,,,,,,,,,ROCK SPRINGS,SWEETWATER,,WY,,1.0,41.0,32.0,12.0,N,109.0,21.0,11.0,W,,,2001136883.0,1136883.0,ViaSat,3420,,,,,C,2001136940.0,1136940.0,FES,,,61.0,8385.94,8386.06,MHz.,,,,,1889.76
828823,2300288778,IBFS,E140023,0.0,23335508.0,University of Alaska Fairbanks,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,09/02/2015 00:00:00,09/02/2030 00:00:00,12/31/9999 00:00:00,2017-03-01 18:16:23,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,903 Koyukuk Drive PO Box 757320,Fairbanks,AK,997757320,Mr Wade  Albright,UNIVERSITY OF ALASKA FAIRBANKS,,,903 KOYUKUK DRIVE,PO BOX 757320,FAIRBANKS,AK,99775-7320,USA,,,,,,,,,North Pole,North Star,,AK,,0.0,64.0,47.0,37.0,N,147.0,32.0,10.0,W,,,2001148638.0,1148638.0,ViaSat,9.1 Meter,,,,,Z,2001148639.0,1148639.0,FES,,,59.6,8072.5,8371.2,MHz.,,,,,143.8
828824,2300288778,IBFS,E140023,0.0,23335508.0,University of Alaska Fairbanks,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,09/02/2015 00:00:00,09/02/2030 00:00:00,12/31/9999 00:00:00,2017-03-01 18:16:23,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,903 Koyukuk Drive PO Box 757320,Fairbanks,AK,997757320,Mr Wade  Albright,UNIVERSITY OF ALASKA FAIRBANKS,,,903 KOYUKUK DRIVE,PO BOX 757320,FAIRBANKS,AK,99775-7320,USA,,,,,,,,,North Pole,North Star,,AK,,0.0,64.0,47.0,37.0,N,147.0,32.0,10.0,W,,,2001148638.0,1148638.0,ViaSat,9.1 Meter,,,,,A,2001148639.0,1148639.0,FES,,,59.6,8072.5,8371.2,MHz.,,,,,143.8
828827,2300288778,IBFS,E140023,0.0,23335508.0,University of Alaska Fairbanks,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,09/02/2015 00:00:00,09/02/2030 00:00:00,12/31/9999 00:00:00,2017-03-01 18:16:23,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,903 Koyukuk Drive PO Box 757320,Fairbanks,AK,997757320,Mr Wade  Albright,UNIVERSITY OF ALASKA FAIRBANKS,,,903 KOYUKUK DRIVE,PO BOX 757320,FAIRBANKS,AK,99775-7320,USA,,,,,,,,,North Pole,North Star,,AK,,0.0,64.0,47.0,37.0,N,147.0,32.0,10.0,W,,,2001148637.0,1148637.0,ViaSat,7.3 Meter,,,,,Z,2001148641.0,1148641.0,FES,,,57.9,8072.5,8371.2,MHz.,,,,,143.8
828828,2300288778,IBFS,E140023,0.0,23335508.0,University of Alaska Fairbanks,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,09/02/2015 00:00:00,09/02/2030 00:00:00,12/31/9999 00:00:00,2017-03-01 18:16:23,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,903 Koyukuk Drive PO Box 757320,Fairbanks,AK,997757320,Mr Wade  Albright,UNIVERSITY OF ALASKA FAIRBANKS,,,903 KOYUKUK DRIVE,PO BOX 757320,FAIRBANKS,AK,99775-7320,USA,,,,,,,,,North Pole,North Star,,AK,,0.0,64.0,47.0,37.0,N,147.0,32.0,10.0,W,,,2001148637.0,1148637.0,ViaSat,7.3 Meter,,,,,A,2001148641.0,1148641.0,FES,,,57.9,8072.5,8371.2,MHz.,,,,,143.8
833306,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,R,2000959214.0,959214.0,FES,,,0.0,8394.0,8394.0,MHz.,,,,,79.38
833307,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,L,2000959214.0,959214.0,FES,,,0.0,8394.0,8394.0,MHz.,,,,,79.38
833308,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,C,2000959214.0,959214.0,FES,,,0.0,8394.0,8394.0,MHz.,,,,,79.38
833309,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,R,2000959215.0,959215.0,FES,,,0.0,8210.0,8210.0,MHz.,,,,,79.38
833310,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,L,2000959215.0,959215.0,FES,,,0.0,8210.0,8210.0,MHz.,,,,,79.38
833311,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,C,2000959215.0,959215.0,FES,,,0.0,8210.0,8210.0,MHz.,,,,,79.38
833312,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,R,2000959216.0,959216.0,FES,,,0.0,8210.0,8210.0,MHz.,,,,,79.38
833313,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,L,2000959216.0,959216.0,FES,,,0.0,8210.0,8210.0,MHz.,,,,,79.38
833314,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,C,2000959216.0,959216.0,FES,,,0.0,8210.0,8210.0,MHz.,,,,,79.38
833315,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,R,2000959217.0,959217.0,FES,,,0.0,8190.0,8190.0,MHz.,,,,,79.38
833316,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,L,2000959217.0,959217.0,FES,,,0.0,8190.0,8190.0,MHz.,,,,,79.38
833317,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,C,2000959217.0,959217.0,FES,,,0.0,8190.0,8190.0,MHz.,,,,,79.38
833318,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,R,2000959218.0,959218.0,FES,,,0.0,8190.0,8190.0,MHz.,,,,,79.38
833319,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,L,2000959218.0,959218.0,FES,,,0.0,8190.0,8190.0,MHz.,,,,,79.38
833320,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,C,2000959218.0,959218.0,FES,,,0.0,8190.0,8190.0,MHz.,,,,,79.38
834016,2300244307,IBFS,E980375,0.0,11567351.0,"DG Consents Sub, Inc.",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,04/15/2009 00:00:00,04/15/2024 00:00:00,12/31/9999 00:00:00,2020-07-30 09:57:32,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W 120th Avenue,Westminster,CO,80234-,Mr. Demitrius M. Anthony,LATHAM & WATKINS LLP,JOHN P. JANKA,,"555 ELEVENTH STREET, NW",SUITE 1000,WASHINGTON,DC,20004-1304,USA,,,,,,,,,DULLES,LOUDOUN,,VA,,0.0,39.0,0.0,56.0,N,77.0,25.0,42.0,W,,,2000959208.0,959208.0,SCIENTIFIC ATLANTA,V8x-Y PEDESTAL,,,,,R,2000960815.0,960815.0,FES,,,0.0,8393.9705,8394.0295,MHz.,,,,,79.38
